customer_id,customer_name,email,phone,city,segment,signup_date,is_active
24010,Bob C,user24010@mail.com,7324889837,Jaipur,Bronze,2021-08-26,1
24011,Eve G,user24011@test.org,6787914395,Surat,Platinum,2021-07-21,1
24012,Grace E,user24012@mail.com,8609658894,Kolkata,Bronze,2021-01-17,0
24013,Dave D,user24013@sample.io,6809297816,Jaipur,Gold,2022-04-29,1
24014,Eve C,user24014@demo.net,8976284717,Ahmedabad,Gold,2022-11-15,1
24015,Frank A,user24015@test.org,6451214052,Mumbai,Platinum,2019-12-26,1
24016,Bob H,user24016@mail.com,7582766664,Surat,Silver,2022-09-21,1
24017,Frank G,user24017@test.org,7721187084,Ahmedabad,Silver,2020-09-05,1
24018,Bob B,user24018@test.org,9185490297,Delhi,Silver,2022-10-16,1
24019,Carol D,user24019@example.com,9935822181,Jaipur,Gold,2019-04-16,1
24020,Dave F,user24020@sample.io,7724637170,Chennai,Gold,2021-04-18,1
24021,Alice D,user24021@sample.io,7887722732,Ahmedabad,Gold,2021-11-19,1
24022,Carol D,user24022@demo.net,6061911054,Hyderabad,Platinum,2023-04-12,1
24023,Grace A,user24023@example.com,8124629104,Kolkata,Bronze,2018-09-23,1
24024,Grace B,user24024@demo.net,9160784347,Hyderabad,Silver,2024-05-22,0
24025,Alice D,user24025@example.com,7762229932,Bangalore,Silver,2022-06-05,0
24026,Grace B,user24026@demo.net,9997483404,Surat,Bronze,2024-05-07,1
24027,Eve D,user24027@demo.net,8174841350,Pune,Silver,2025-10-23,1
24028,Bob A,user24028@mail.com,6820717963,Mumbai,Bronze,2024-11-27,0
24029,Eve D,user24029@sample.io,6157024349,Hyderabad,Gold,2020-06-27,1
24030,Bob C,user24030@mail.com,8000075491,Surat,Silver,2018-05-21,0
24031,Grace E,user24031@test.org,9531614403,Hyderabad,Bronze,2021-12-16,1
24032,Alice F,user24032@mail.com,6306408098,Pune,Silver,2019-12-04,1
24033,Frank A,user24033@example.com,9787718170,Delhi,Silver,2022-07-03,1
24034,Dave H,user24034@demo.net,8693536513,Mumbai,Bronze,2020-10-23,1
24035,Bob F,user24035@demo.net,8900809613,Delhi,Silver,2022-11-27,1
24036,Frank F,user24036@example.com,7541163893,Surat,Platinum,2019-07-16,1
24037,Carol D,user24037@mail.com,9971066331,Delhi,Silver,2019-08-29,1
24038,Eve H,user24038@sample.io,6938285854,Kolkata,Silver,2023-06-12,0
24039,Alice C,user24039@demo.net,9171052072,Mumbai,Bronze,2024-04-21,1
24040,Grace H,user24040@test.org,7306554259,Jaipur,Bronze,2022-02-11,1
24041,Grace B,user24041@test.org,9015103987,Chennai,Bronze,2022-11-20,1
24042,Bob A,user24042@test.org,8770904315,Hyderabad,Gold,2022-11-27,1
24043,Bob H,user24043@sample.io,8941242803,Chennai,Silver,2020-03-31,1
24044,Alice A,user24044@sample.io,7015295317,Mumbai,Bronze,2021-01-13,1
24045,Grace D,user24045@demo.net,6320812125,Bangalore,Silver,2019-01-06,1
24046,Carol C,user24046@test.org,7222519829,Jaipur,Bronze,2022-07-31,1
24047,Frank C,user24047@test.org,8436572988,Pune,Bronze,2019-05-02,1
24048,Bob C,user24048@sample.io,7457098609,Surat,Silver,2018-11-05,1
24049,Dave D,user24049@example.com,6059460967,Hyderabad,Platinum,2018-06-15,1
24050,Grace H,user24050@demo.net,9381272499,Bangalore,Bronze,2021-12-15,1
24051,Carol E,user24051@test.org,9301891855,Pune,Bronze,2022-08-01,1
24052,Eve D,user24052@test.org,7433225798,Jaipur,Bronze,2019-09-27,1
24053,Dave E,user24053@mail.com,9307625295,Kolkata,Bronze,2020-03-13,1
24054,Alice H,user24054@mail.com,6254016751,Surat,Platinum,2022-03-14,1
24055,Dave D,user24055@sample.io,9661364126,Mumbai,Platinum,2025-11-19,0
24056,Bob E,user24056@example.com,7765990099,Pune,Bronze,2018-07-18,0
24057,Bob A,user24057@sample.io,8638509987,Hyderabad,Platinum,2022-02-06,1
24058,Grace B,user24058@demo.net,7751018184,Ahmedabad,Silver,2023-10-26,1
24059,Grace A,user24059@sample.io,8929996413,Mumbai,Bronze,2025-01-10,1
24060,Grace B,user24060@test.org,8031256327,Chennai,Bronze,2025-05-02,1
24061,Frank D,user24061@example.com,8982167599,Mumbai,Gold,2020-02-14,1
24062,Dave A,user24062@mail.com,6879141947,Kolkata,Bronze,2021-01-22,1
24063,Carol H,user24063@demo.net,9441268757,Surat,Platinum,2021-11-18,1
24064,Alice E,user24064@mail.com,7123783274,Hyderabad,Silver,2022-04-18,1
24065,Carol H,user24065@sample.io,6046305083,Mumbai,Bronze,2024-08-28,1
24066,Bob H,user24066@demo.net,8736508645,Surat,Bronze,2023-09-01,1
24067,Eve A,user24067@mail.com,9578873131,Jaipur,Platinum,2018-10-13,1
24068,Bob C,user24068@sample.io,7036950676,Kolkata,Bronze,2025-01-29,1
24069,Frank F,user24069@example.com,6854725035,Kolkata,Bronze,2020-09-04,1
24070,Bob E,user24070@test.org,9794024293,Delhi,Bronze,2019-02-10,1
24071,Alice F,user24071@sample.io,9303648173,Delhi,Bronze,2021-05-31,1
24072,Grace B,user24072@example.com,6943629139,Jaipur,Bronze,2022-08-04,1
24073,Grace C,user24073@example.com,6288309785,Bangalore,Bronze,2018-12-29,1
24074,Alice B,user24074@mail.com,9186975521,Hyderabad,Platinum,2020-05-21,1
24075,Bob H,user24075@test.org,6279583550,Jaipur,Silver,2023-09-22,1
24076,Frank C,user24076@test.org,6501050086,Surat,Bronze,2023-09-03,1
24077,Grace F,user24077@example.com,9202885754,Chennai,Silver,2025-03-24,1
24078,Frank G,user24078@demo.net,7677759708,Mumbai,Bronze,2025-05-30,1
24079,Eve A,user24079@sample.io,8288594896,Bangalore,Bronze,2022-11-23,1
24080,Dave G,user24080@sample.io,9185452289,Chennai,Bronze,2022-07-22,1
24081,Eve H,user24081@test.org,8862464640,Kolkata,Bronze,2019-07-03,1
24082,Grace H,user24082@sample.io,9066349983,Kolkata,Bronze,2019-05-16,1
24083,Bob F,user24083@demo.net,8571595437,Pune,Platinum,2021-03-12,1
24084,Dave E,user24084@test.org,9890458659,Kolkata,Bronze,2021-07-26,1
24085,Carol D,user24085@sample.io,7549072389,Hyderabad,Bronze,2020-04-08,1
24086,Grace B,user24086@mail.com,6350919827,Surat,Gold,2020-02-20,0
24087,Grace F,user24087@test.org,8130742148,Hyderabad,Silver,2024-12-15,1
24088,Carol C,user24088@demo.net,6149398170,Bangalore,Bronze,2025-06-23,0
24089,Carol G,user24089@test.org,6086776166,Delhi,Bronze,2024-05-22,1
24090,Alice C,user24090@demo.net,9199963121,Mumbai,Platinum,2023-10-08,1
24091,Carol D,user24091@example.com,6033964782,Surat,Silver,2018-08-04,1
24092,Dave B,user24092@test.org,9963806996,Surat,Bronze,2018-07-12,1
24093,Alice H,user24093@sample.io,9751096215,Chennai,Bronze,2025-05-17,1
24094,Dave D,user24094@mail.com,8702257580,Bangalore,Silver,2024-09-20,1
24095,Bob H,user24095@example.com,6290384776,Chennai,Silver,2019-03-07,1
24096,Bob B,user24096@mail.com,8727763768,Surat,Silver,2023-05-02,1
24097,Carol A,user24097@example.com,8641870136,Jaipur,Silver,2021-02-16,1
24098,Eve A,user24098@sample.io,8956355314,Jaipur,Silver,2024-02-04,1
24099,Carol A,user24099@sample.io,6825555946,Jaipur,Bronze,2023-04-12,0
24100,Eve E,user24100@test.org,7269103748,Surat,Bronze,2025-01-29,1
24101,Carol F,user24101@example.com,9700470384,Mumbai,Bronze,2020-08-01,1
24102,Carol C,user24102@mail.com,7581255811,Hyderabad,Gold,2019-06-28,1
24103,Alice D,user24103@demo.net,6126045179,Chennai,Bronze,2019-11-09,1
24104,Frank B,user24104@sample.io,6151758734,Chennai,Bronze,2019-06-15,1
24105,Grace A,user24105@mail.com,9462725737,Kolkata,Bronze,2022-07-05,1
24106,Frank H,user24106@mail.com,8831308028,Jaipur,Bronze,2023-03-06,1
24107,Dave C,user24107@demo.net,6819852289,Ahmedabad,Silver,2023-10-01,1
24108,Carol C,user24108@test.org,8721351967,Surat,Platinum,2022-06-01,1
24109,Dave D,user24109@example.com,7551618260,Hyderabad,Bronze,2023-09-30,1
24110,Dave D,user24110@test.org,6762222668,Chennai,Bronze,2020-01-23,1
24111,Grace D,user24111@sample.io,7609696634,Delhi,Bronze,2023-07-28,0
24112,Bob E,user24112@test.org,6128034180,Chennai,Bronze,2022-01-08,1
24113,Eve D,user24113@test.org,7848087447,Kolkata,Gold,2023-07-11,1
24114,Frank D,user24114@example.com,7146733563,Surat,Bronze,2020-03-26,1
24115,Alice G,user24115@example.com,6823901018,Surat,Bronze,2023-12-16,1
24116,Frank B,user24116@test.org,7309626056,Ahmedabad,Silver,2022-02-19,1
24117,Alice B,user24117@mail.com,6253706456,Surat,Bronze,2024-05-21,1
24118,Frank D,user24118@example.com,6067136171,Mumbai,Silver,2019-02-16,1
24119,Eve B,user24119@mail.com,7928274994,Hyderabad,Bronze,2020-01-21,1
24120,Alice E,user24120@test.org,9870993127,Bangalore,Bronze,2025-12-12,1
24121,Eve F,user24121@test.org,7880280398,Jaipur,Silver,2018-01-26,1
24122,Carol E,user24122@mail.com,8194675032,Surat,Bronze,2022-09-26,1
24123,Carol E,user24123@demo.net,9832455394,Ahmedabad,Bronze,2019-12-02,1
24124,Frank A,user24124@demo.net,9012178224,Mumbai,Bronze,2024-06-22,1
24125,Bob H,user24125@test.org,6644912435,Bangalore,Gold,2018-09-11,1
24126,Frank B,user24126@test.org,8526839528,Delhi,Silver,2022-11-08,1
24127,Carol E,user24127@example.com,8639553066,Jaipur,Bronze,2020-08-04,1
24128,Eve A,user24128@demo.net,8952766540,Ahmedabad,Bronze,2023-09-11,1
24129,Eve A,user24129@example.com,8778170669,Mumbai,Bronze,2021-10-03,1
24130,Frank F,user24130@test.org,6303237345,Hyderabad,Gold,2023-05-28,1
24131,Frank G,user24131@example.com,6496798231,Pune,Silver,2020-10-27,0
24132,Alice F,user24132@test.org,8440864305,Bangalore,Bronze,2023-01-05,1
24133,Grace B,user24133@sample.io,9388996530,Mumbai,Silver,2018-01-15,1
24134,Grace C,user24134@mail.com,7383887609,Bangalore,Silver,2020-12-17,1
24135,Bob B,user24135@mail.com,7954826947,Delhi,Bronze,2023-07-20,1
24136,Carol E,user24136@test.org,7037938504,Mumbai,Bronze,2019-06-02,1
24137,Frank D,user24137@sample.io,6838935349,Pune,Bronze,2019-06-24,1
24138,Frank G,user24138@demo.net,7236115816,Delhi,Bronze,2018-12-01,1
24139,Grace H,user24139@mail.com,8986912497,Bangalore,Gold,2021-06-13,1
24140,Bob G,user24140@demo.net,9638610075,Kolkata,Bronze,2022-01-09,0
24141,Bob B,user24141@demo.net,7257001944,Mumbai,Silver,2019-07-11,1
24142,Dave D,user24142@test.org,9306174358,Surat,Platinum,2025-09-26,1
24143,Bob H,user24143@test.org,6877933637,Bangalore,Bronze,2019-01-26,1
24144,Grace E,user24144@demo.net,7972861418,Jaipur,Bronze,2020-07-15,1
24145,Frank E,user24145@sample.io,9875278717,Kolkata,Gold,2025-09-10,1
24146,Eve H,user24146@test.org,6049638171,Delhi,Bronze,2018-02-25,1
24147,Alice E,user24147@sample.io,6822228360,Surat,Gold,2020-12-23,1
24148,Carol G,user24148@example.com,7576841208,Delhi,Silver,2021-10-31,1
24149,Frank C,user24149@test.org,6375749925,Delhi,Silver,2025-07-26,1
24150,Grace H,user24150@mail.com,6203048092,Chennai,Bronze,2021-03-19,1
24151,Dave D,user24151@test.org,9366888819,Jaipur,Bronze,2018-03-12,1
24152,Dave C,user24152@sample.io,7615033666,Bangalore,Bronze,2021-03-05,1
24153,Dave G,user24153@mail.com,8642072804,Chennai,Silver,2020-05-02,1
24154,Bob B,user24154@sample.io,6574846104,Surat,Bronze,2020-05-11,1
24155,Carol G,user24155@sample.io,6864140618,Mumbai,Bronze,2021-01-19,1
24156,Carol E,user24156@test.org,6833350479,Hyderabad,Bronze,2020-04-05,0
24157,Carol F,user24157@mail.com,6129492943,Pune,Silver,2021-10-18,0
24158,Alice H,user24158@example.com,9226958845,Delhi,Bronze,2023-06-07,1
24159,Frank F,user24159@example.com,9724059895,Surat,Bronze,2022-09-14,1
24160,Grace B,user24160@mail.com,7059851521,Jaipur,Silver,2018-09-28,1
24161,Carol B,user24161@sample.io,6488268948,Jaipur,Bronze,2021-11-01,1
24162,Carol D,user24162@example.com,7187864260,Bangalore,Bronze,2019-04-26,1
24163,Dave A,user24163@demo.net,6358769527,Surat,Silver,2025-06-04,1
24164,Alice A,user24164@sample.io,7472496554,Mumbai,Platinum,2021-01-20,1
24165,Carol B,user24165@example.com,7064504403,Delhi,Bronze,2018-11-15,1
24166,Eve E,user24166@test.org,8758791269,Bangalore,Bronze,2022-01-22,1
24167,Alice G,user24167@sample.io,7038133720,Kolkata,Bronze,2025-06-17,1
24168,Dave F,user24168@example.com,7730520967,Surat,Platinum,2018-07-06,0
24169,Carol E,user24169@example.com,8919912352,Delhi,Silver,2024-09-14,1
24170,Carol A,user24170@test.org,9961377868,Kolkata,Gold,2019-08-19,1
24171,Grace F,user24171@sample.io,8148302340,Pune,Bronze,2019-09-19,1
24172,Alice G,user24172@mail.com,6450310902,Hyderabad,Bronze,2025-07-28,1
24173,Grace F,user24173@demo.net,6838061919,Chennai,Silver,2025-08-31,1
24174,Eve B,user24174@sample.io,9125657888,Chennai,Platinum,2019-05-13,1
24175,Bob C,user24175@test.org,7156912080,Surat,Silver,2023-09-21,1
24176,Dave E,user24176@test.org,7728453036,Kolkata,Silver,2021-06-22,1
24177,Grace F,user24177@sample.io,7508097151,Surat,Gold,2024-10-23,1
24178,Grace C,user24178@sample.io,6462032268,Pune,Bronze,2019-12-19,1
24179,Grace D,user24179@mail.com,9506698227,Hyderabad,Gold,2025-07-17,1
24180,Alice D,user24180@demo.net,7088963778,Jaipur,Platinum,2019-12-13,1
24181,Eve A,user24181@test.org,9850787095,Hyderabad,Silver,2024-11-06,1
24182,Dave A,user24182@test.org,7409524087,Ahmedabad,Silver,2020-06-19,1
24183,Bob G,user24183@mail.com,6549978928,Surat,Silver,2019-11-28,1
24184,Frank E,user24184@mail.com,8003889264,Ahmedabad,Silver,2023-02-07,1
24185,Grace A,user24185@test.org,6825581021,Kolkata,Bronze,2022-01-21,1
24186,Frank G,user24186@demo.net,8401663888,Bangalore,Bronze,2025-08-02,0
24187,Alice E,user24187@example.com,9815118302,Pune,Gold,2025-06-20,0
24188,Grace G,user24188@test.org,6979033448,Surat,Gold,2021-02-19,1
24189,Carol A,user24189@mail.com,8195695888,Ahmedabad,Silver,2020-10-29,0
24190,Dave G,user24190@test.org,7664769185,Kolkata,Silver,2021-09-17,1
24191,Grace G,user24191@example.com,8031895443,Hyderabad,Bronze,2022-08-05,1
24192,Frank B,user24192@example.com,6290761688,Chennai,Platinum,2019-05-19,1
24193,Eve B,user24193@demo.net,7259705503,Delhi,Bronze,2024-11-17,0
24194,Alice B,user24194@example.com,6660219927,Ahmedabad,Platinum,2021-03-19,0
24195,Dave C,user24195@example.com,7209476083,Hyderabad,Bronze,2021-07-23,0
24196,Bob D,user24196@test.org,6888064916,Hyderabad,Bronze,2021-12-01,1
24197,Carol H,user24197@example.com,9525132138,Delhi,Silver,2023-11-19,1
24198,Bob A,user24198@mail.com,9329866847,Ahmedabad,Silver,2025-10-26,1
24199,Carol C,user24199@test.org,9786956089,Bangalore,Gold,2022-03-31,1
24200,Bob G,user24200@example.com,7339115669,Hyderabad,Silver,2025-08-12,0
24201,Frank F,user24201@sample.io,7726174729,Mumbai,Silver,2021-11-19,1
24202,Bob B,user24202@test.org,8981770777,Hyderabad,Silver,2022-11-15,1
24203,Grace G,user24203@demo.net,6634930173,Hyderabad,Platinum,2020-12-09,1
24204,Carol B,user24204@example.com,7267637665,Pune,Silver,2024-08-27,1
24205,Carol D,user24205@mail.com,8770249820,Ahmedabad,Gold,2022-09-25,1
24206,Bob C,user24206@sample.io,7614507362,Mumbai,Gold,2021-12-27,1
24207,Bob B,user24207@mail.com,9165664247,Surat,Gold,2025-04-07,0
24208,Carol D,user24208@sample.io,9409688653,Bangalore,Silver,2020-12-29,1
24209,Bob F,user24209@test.org,6284108444,Mumbai,Silver,2023-02-02,1
24210,Grace E,user24210@demo.net,8191504708,Mumbai,Bronze,2025-08-08,1
24211,Bob F,user24211@test.org,8242389026,Bangalore,Silver,2018-12-05,1
24212,Eve B,user24212@sample.io,8008946624,Delhi,Silver,2021-05-07,1
24213,Eve E,user24213@test.org,8067029400,Ahmedabad,Platinum,2020-10-29,1
24214,Carol C,user24214@mail.com,8785172141,Mumbai,Gold,2020-05-18,1
24215,Eve D,user24215@example.com,9516063152,Ahmedabad,Gold,2019-08-29,1
24216,Bob G,user24216@example.com,8028674537,Jaipur,Bronze,2018-10-09,1
24217,Alice E,user24217@example.com,8546095469,Ahmedabad,Bronze,2021-12-10,1
24218,Frank C,user24218@mail.com,8709098254,Surat,Platinum,2019-09-03,1
24219,Bob G,user24219@example.com,9339775044,Surat,Silver,2020-07-06,1
24220,Bob B,user24220@mail.com,8878347852,Surat,Bronze,2025-12-27,1
24221,Grace A,user24221@test.org,8543482555,Bangalore,Gold,2025-05-31,1
24222,Eve A,user24222@test.org,8996031119,Hyderabad,Platinum,2022-09-27,1
24223,Grace A,user24223@example.com,9522143550,Ahmedabad,Bronze,2018-10-31,1
24224,Eve H,user24224@mail.com,8047944964,Delhi,Silver,2024-09-20,1
24225,Alice B,user24225@mail.com,8509339245,Delhi,Bronze,2018-11-08,1
24226,Dave A,user24226@sample.io,9859038580,Pune,Bronze,2020-12-16,1
24227,Grace E,user24227@demo.net,6087519984,Surat,Gold,2021-02-07,1
24228,Alice B,user24228@sample.io,7694092854,Hyderabad,Gold,2022-08-11,1
24229,Carol C,user24229@test.org,8588863452,Ahmedabad,Platinum,2025-10-12,1
24230,Grace F,user24230@test.org,9581409982,Mumbai,Bronze,2024-04-11,1
24231,Alice F,user24231@demo.net,6751563515,Chennai,Bronze,2021-05-14,1
24232,Frank A,user24232@example.com,7115552911,Jaipur,Silver,2020-10-01,1
24233,Alice C,user24233@test.org,8952868804,Kolkata,Gold,2024-02-22,1
24234,Alice B,user24234@sample.io,8935798625,Jaipur,Bronze,2020-08-07,1
24235,Grace B,user24235@example.com,7822492105,Mumbai,Bronze,2023-07-26,1
24236,Grace D,user24236@mail.com,6808986861,Delhi,Silver,2018-06-01,1
24237,Alice G,user24237@test.org,7240939664,Kolkata,Silver,2019-02-25,1
24238,Dave B,user24238@sample.io,9353295545,Chennai,Platinum,2023-08-19,0
24239,Dave A,user24239@demo.net,8524235110,Ahmedabad,Bronze,2019-11-25,1
24240,Dave A,user24240@example.com,6065722218,Kolkata,Bronze,2020-10-15,1
24241,Alice D,user24241@demo.net,9832467657,Bangalore,Bronze,2020-02-24,1
24242,Eve H,user24242@mail.com,9391167597,Bangalore,Silver,2022-10-12,1
24243,Grace F,user24243@sample.io,9558846692,Kolkata,Bronze,2024-10-17,1
24244,Carol B,user24244@example.com,6049890643,Ahmedabad,Bronze,2024-07-19,1
24245,Alice G,user24245@example.com,8252221373,Jaipur,Bronze,2019-09-15,1
24246,Eve F,user24246@sample.io,6934804488,Hyderabad,Bronze,2023-04-21,1
24247,Alice C,user24247@demo.net,9211451015,Bangalore,Silver,2025-05-23,0
24248,Grace C,user24248@sample.io,7803443170,Ahmedabad,Bronze,2021-11-09,1
24249,Eve G,user24249@sample.io,8304748842,Kolkata,Gold,2018-04-13,1
24250,Grace B,user24250@test.org,6372527896,Mumbai,Bronze,2024-12-10,1
24251,Grace B,user24251@sample.io,8743404428,Jaipur,Bronze,2024-09-12,1
24252,Alice C,user24252@mail.com,9925766967,Surat,Platinum,2023-03-29,1
24253,Grace E,user24253@test.org,9732812966,Chennai,Bronze,2019-02-07,1
24254,Carol G,user24254@example.com,9060020254,Mumbai,Silver,2024-02-13,1
24255,Carol A,user24255@test.org,7788023782,Kolkata,Bronze,2024-04-08,0
24256,Eve A,user24256@example.com,9399380264,Ahmedabad,Silver,2023-02-16,1
24257,Frank A,user24257@sample.io,7751343098,Bangalore,Bronze,2024-10-11,1
24258,Bob C,user24258@example.com,6428488374,Delhi,Bronze,2022-01-03,1
24259,Grace C,user24259@test.org,8645332488,Pune,Bronze,2020-03-28,1
24260,Frank A,user24260@example.com,8003113027,Kolkata,Bronze,2018-11-06,1
24261,Frank A,user24261@test.org,6245984115,Kolkata,Gold,2023-11-05,0
24262,Dave H,user24262@sample.io,8444104543,Kolkata,Gold,2022-02-24,0
24263,Carol F,user24263@test.org,8835607142,Bangalore,Gold,2018-10-27,1
24264,Frank B,user24264@sample.io,6829190646,Kolkata,Silver,2020-10-07,1
24265,Eve C,user24265@example.com,9538095603,Mumbai,Platinum,2023-07-14,1
24266,Dave C,user24266@mail.com,9833533610,Ahmedabad,Silver,2019-08-12,1
24267,Grace E,user24267@example.com,8437250002,Ahmedabad,Silver,2023-11-03,1
24268,Frank D,user24268@sample.io,9472248727,Hyderabad,Bronze,2020-08-09,1
24269,Dave H,user24269@demo.net,6948771973,Delhi,Silver,2022-01-12,1
24270,Dave D,user24270@mail.com,7265564463,Hyderabad,Silver,2023-12-20,1
24271,Alice E,user24271@sample.io,9954127634,Pune,Bronze,2022-03-06,1
24272,Dave F,user24272@mail.com,8116448107,Kolkata,Bronze,2022-06-28,1
24273,Carol E,user24273@mail.com,7843254012,Chennai,Bronze,2021-03-26,0
24274,Grace A,user24274@test.org,8246424025,Kolkata,Bronze,2020-07-22,1
24275,Grace E,user24275@sample.io,7779876796,Surat,Silver,2020-12-14,1
24276,Frank H,user24276@demo.net,9476906127,Mumbai,Bronze,2025-03-24,1
24277,Grace E,user24277@test.org,6440945863,Delhi,Silver,2020-06-24,1
24278,Grace H,user24278@sample.io,6872233872,Surat,Bronze,2019-01-14,1
24279,Grace E,user24279@example.com,9689354755,Jaipur,Platinum,2024-06-06,1
24280,Alice G,user24280@mail.com,9577587640,Mumbai,Silver,2018-10-18,1
24281,Alice B,user24281@test.org,9889920691,Pune,Bronze,2025-09-12,1
24282,Bob E,user24282@demo.net,6129403991,Ahmedabad,Bronze,2018-11-09,1
24283,Carol H,user24283@mail.com,6498216248,Bangalore,Silver,2019-03-13,1
24284,Alice B,user24284@sample.io,7542540867,Delhi,Bronze,2023-09-03,1
24285,Eve E,user24285@test.org,9566707393,Chennai,Platinum,2020-10-09,1
24286,Frank G,user24286@sample.io,6492419370,Chennai,Bronze,2022-01-26,1
24287,Carol A,user24287@demo.net,7249564113,Ahmedabad,Bronze,2018-06-29,0
24288,Grace D,user24288@mail.com,9314395346,Bangalore,Platinum,2019-09-02,1
24289,Alice G,user24289@demo.net,8672559713,Pune,Bronze,2020-07-31,1
24290,Grace B,user24290@example.com,6533060704,Ahmedabad,Silver,2025-03-26,1
24291,Eve C,user24291@example.com,9707360522,Ahmedabad,Bronze,2020-06-23,1
24292,Bob G,user24292@example.com,7525671349,Delhi,Bronze,2022-01-10,0
24293,Dave G,user24293@example.com,9755267929,Delhi,Bronze,2018-02-23,1
24294,Frank E,user24294@test.org,8986878354,Chennai,Silver,2021-06-27,0
24295,Dave C,user24295@demo.net,8709194392,Jaipur,Silver,2018-05-28,1
24296,Bob G,user24296@demo.net,9191385551,Chennai,Bronze,2019-06-19,0
24297,Frank G,user24297@mail.com,8246838675,Ahmedabad,Bronze,2020-04-04,0
24298,Carol F,user24298@mail.com,6718978927,Pune,Bronze,2023-05-13,1
24299,Dave F,user24299@demo.net,8160660868,Hyderabad,Bronze,2022-09-17,1
24300,Dave H,user24300@demo.net,7257015346,Mumbai,Gold,2024-12-15,1
24301,Bob H,user24301@test.org,9026146230,Delhi,Silver,2024-03-17,1
24302,Eve B,user24302@mail.com,8680179798,Kolkata,Platinum,2020-08-04,1
24303,Eve A,user24303@test.org,7187980286,Hyderabad,Bronze,2023-12-09,1
24304,Bob A,user24304@demo.net,6187088635,Chennai,Platinum,2023-12-07,1
24305,Grace E,user24305@demo.net,9436148608,Pune,Bronze,2021-05-11,1
24306,Grace A,user24306@mail.com,7963420072,Delhi,Bronze,2023-02-14,0
24307,Frank F,user24307@test.org,7371618980,Kolkata,Bronze,2024-12-09,1
24308,Dave A,user24308@mail.com,9597244045,Surat,Silver,2020-12-16,1
24309,Bob C,user24309@example.com,7016567317,Surat,Bronze,2023-02-08,1
24310,Carol E,user24310@demo.net,9206344636,Kolkata,Silver,2021-01-09,1
24311,Bob F,user24311@mail.com,7438994424,Chennai,Bronze,2023-07-12,1
24312,Eve A,user24312@demo.net,7917740277,Delhi,Bronze,2021-02-10,1
24313,Eve B,user24313@mail.com,8816614279,Pune,Bronze,2020-10-06,1
24314,Bob A,user24314@sample.io,9022901197,Mumbai,Bronze,2025-01-14,0
24315,Carol A,user24315@example.com,6331504518,Surat,Bronze,2022-07-30,1
24316,Frank A,user24316@sample.io,8105267834,Hyderabad,Silver,2023-05-24,1
24317,Grace H,user24317@demo.net,8460416522,Surat,Platinum,2025-05-17,1
24318,Dave G,user24318@sample.io,7260894945,Pune,Bronze,2019-01-26,1
24319,Grace D,user24319@sample.io,9823575852,Chennai,Bronze,2023-06-02,1
24320,Dave F,user24320@demo.net,6011578010,Delhi,Bronze,2018-11-13,1
24321,Dave D,user24321@sample.io,7842950791,Pune,Bronze,2020-07-21,1
24322,Frank B,user24322@demo.net,7283742854,Hyderabad,Gold,2024-06-03,1
24323,Dave D,user24323@mail.com,9000620815,Pune,Gold,2022-06-01,1
24324,Frank G,user24324@sample.io,6097096930,Ahmedabad,Bronze,2023-06-14,1
24325,Bob B,user24325@example.com,6083851909,Chennai,Bronze,2025-12-06,1
24326,Carol B,user24326@sample.io,6044489320,Bangalore,Platinum,2021-03-12,1
24327,Carol A,user24327@test.org,7496230038,Pune,Bronze,2020-04-04,1
24328,Carol F,user24328@sample.io,7147678230,Chennai,Silver,2023-07-24,1
24329,Carol C,user24329@demo.net,7786246349,Jaipur,Bronze,2024-01-06,1
24330,Frank H,user24330@example.com,8729405554,Hyderabad,Bronze,2022-07-29,1
24331,Carol D,user24331@demo.net,9043785581,Hyderabad,Gold,2023-11-15,1
24332,Bob H,user24332@test.org,9168307549,Chennai,Bronze,2020-08-31,1
24333,Bob A,user24333@example.com,7223066095,Surat,Silver,2024-01-30,1
24334,Alice F,user24334@mail.com,7334320416,Jaipur,Bronze,2018-11-25,1
24335,Bob G,user24335@test.org,7225092870,Surat,Silver,2018-06-28,1
24336,Grace D,user24336@test.org,7715136679,Kolkata,Gold,2021-08-07,0
24337,Eve D,user24337@demo.net,7326309316,Pune,Bronze,2018-11-01,1
24338,Grace A,user24338@test.org,9757676279,Chennai,Silver,2020-05-23,1
24339,Dave C,user24339@test.org,9598307109,Pune,Bronze,2019-09-04,0
24340,Bob F,user24340@sample.io,7304291555,Surat,Bronze,2024-07-12,1
24341,Frank D,user24341@sample.io,9676449884,Surat,Bronze,2023-08-31,1
24342,Frank F,user24342@sample.io,8715552277,Chennai,Silver,2018-08-09,1
24343,Eve H,user24343@test.org,8773770534,Kolkata,Bronze,2025-12-23,1
24344,Grace C,user24344@mail.com,7974459072,Surat,Bronze,2023-02-09,1
24345,Frank F,user24345@example.com,8014926167,Mumbai,Silver,2022-09-02,1
24346,Alice A,user24346@example.com,6604822938,Chennai,Gold,2020-01-04,1
24347,Grace G,user24347@sample.io,7601041988,Pune,Silver,2019-09-04,1
24348,Grace G,user24348@test.org,9330131743,Delhi,Bronze,2018-02-08,1
24349,Bob E,user24349@sample.io,8941536412,Chennai,Silver,2022-10-08,1
24350,Carol D,user24350@example.com,7777603216,Hyderabad,Silver,2023-09-09,0
24351,Bob G,user24351@mail.com,9245556161,Jaipur,Bronze,2020-01-06,1
